titulo,subtitulo,texto,data,url,portal,vies_politico
"47% dos brasileiros acham STF ""totalmente envolvido"" com Master","Pesquisa da Atlas Intel mostrou que o brasileiro considera que o STF está ""totalmente envolvido"" no escândalo do Banco Master.","Quem quer que ache a rejeição crescente ao STF é relativa apenas ao espectro oposicionista, estará fazendo uma leitura torta ou ignorante da realidade. O caso Master furou a bolha ideológica. (Foto: Isaac Fontana/EFE )

Um levantamento do instituto AtlasIntel, em parceria com a Bloomberg, divulgado nesta quarta-feira (25), mostrou que quase metade (47%) dos brasileiros considera que a Suprema Corte do país está ""totalmente envolvida"" no escândalo do Banco Master. É a instituição que aparece mais comprometida com o escândalo de fraude financeira na opinião dos entrevistados, à frente do governo federal e do Congresso.

A pesquisa mostrou que a percepção do público brasileiro sobre o escândalo do Banco Master aponta para o envolvimento de instituições de alto escalão. No total, para 53% dos brasileiros, o STF tem um envolvimento ""muito alto"" ou ""alto"" no caso. Ao mesmo tempo, apenas 25% acreditam que o envolvimento da Corte é ""baixo"" ou ""inexistente"", enquanto 22% não souberam responder. Apenas 10% veem o STF como ""nada envolvido"".

A pesquisa também apontou percepção semelhante para o Congresso (45% totalmente envolvido) e o Governo Federal (43%). A pesquisa entrevistou 5.028 pessoas, entre os dias 18 e 23 de março, por meio de recrutamento digital aleatório. A margem de erro é de um ponto percentual, para mais ou para menos e o índice de confiança é de 95%.

Fundado pelo banqueiro Daniel Vorcaro, o Banco Master foi liquidado extrajudicialmente pelo Banco Central (BC) em novembro de 2025. A instituição bancária foi alvo da operação Compliance Zero, da Polícia Federal, e é investigada por um esquema de fraudes bilionárias, envolvendo emissão de títulos falsos com um rombo significativo que atingiu especialmente um potencial comprador, o Banco de Brasília (BRB).

Na véspera da liquidação, a Polícia Federal prendeu Daniel Vorcaro no Aeroporto Internacional de São Paulo, em Guarulhos, durante a Operação Compliance Zero.

A investigação, ainda em andamento, busca apurar s",Data Indisponível,https://www.gazetadopovo.com.br/republica/metade-dos-brasileiros-considera-stf-totalmente-envolvido-no-caso-master/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Banco pagará R$ 1 milhão por usar nome errado de cliente trans,"Na mesma decisão do juiz, é citado caso semelhante em que o valor da indenização foi de R$ 500 por dia, com limite de R$ 15 mil","O TJ-SP determinou pagamento de indenização no valor de R$ 1 milhão para cliente transgênero que não teve nome alterado nos dados cadastrais de um banco. (Foto: Paulo Santana/TJ-SP; Marcelo Camargo/Agência Brasil )

O Tribunal de Justiça de São Paulo (TJ-SP) determinou pagamento de indenização no valor de R$ 1 milhão para cliente transgênero que não teve o nome alterado nos dados cadastrais de um banco. A instituição financeira foi condenada inicialmente à multa de R$ 5 milhões pelo juiz da Comarca de Jundiaí, em São Paulo, mas recorreu, e o TJ-SP reduziu a multa para R$ 1 milhão. Ainda cabe recurso da decisão.

Na fundamentação da sentença, não é citada nenhuma indenização em casos semelhantes com valores acima de cinco dígitos. Em uma das jurisprudências do TJ-SP apresentadas, a indenização foi de R$ 5 mil e, em outro caso, de R$ 500 por dia, com valor máximo limitado a R$ 15 mil. Esta última condenação foi emitida pela 17ª Câmara de Direito Privado do TJ-SP, e o teto de R$ 15 mil foi considerado “razoável e proporcional”.

Em uma das jurisprudências do TJ-SP usadas para fundamentar a decisão, a multa foi de R$ 5 mil para caso semelhante. (Foto: Reprodução/Decisão TJ-SP)

Já para o caso relacionado à cliente trans, o Tribunal de Justiça de São Paulo estipulou indenização 66 vezes maior que a jurisprudência apresentada na fundamentação da decisão. Segundo o documento, o TJ-SP entendeu que o valor de R$ 5 milhões estabelecido pela Comarca de Jundiaí seria “excessivo”, e que R$ 1 milhão estaria “em consonância com o princípio da razoabilidade”.

Em outro caso citado na decisão, a multa foi limitada ao teto de R$ 15 mil, valor considerado “razoável e proporcional”. (Foto: Reprodução/TJ-SP)

Disputa judicial ocorreu devido a dados cadastrais registrados no Pix

A disputa judicial iniciou após a cliente trans solicitar ao Banco Santander que seu novo nome civil fosse apresentado nas chaves de transferência instantânea (Pix). O juiz de primeira instância obrigou a empres",Data Indisponível,https://www.gazetadopovo.com.br/vida-e-cidadania/banco-e-condenado-a-pagar-r-1-milhao-por-usar-nome-antigo-de-cliente-trans/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Copom considerou falta de “disciplina fiscal” do governo para redução menor de juros,"Comitê decidiu manter política restritiva, levando em conta guerra no Oriente Médio e incertezas quanto à política fiscal.","O Comitê de Política Monetária (Copom) considerou as ""incertezas sobre a estabilização da dívida pública"" e o ""esmorecimento no esforço de reformas estruturais e disciplina fiscal"" como fatores de risco que podem elevar os juros no mercado. A análise foi uma das motivações do colegiado para uma redução tímida na taxa básica de juros (Selic), de 0,25 ponto percentual. A ata da reunião foi divulgada nesta terça-feira (24), explicando a alteração ocorrida na última quarta-feira (18).

O colegiado reconheceu a necessidade de sinalizar um ciclo de cortes, mas optou por adotar uma conduta restritiva, reduzindo o risco de aumento súbito na inflação. O órgão pede a harmonização entre política fiscal e política monetária.

Sobre a tensão no Oriente Médio, o Copom entende que esta não impede a redução de juros, mas exige cautela. Após a morte de seu líder supremo, Ali Khamenei, o Irã decidiu fechar o Estreito de Ormuz, rota por onde escoa cerca de 20% do petróleo mundial.

Em pleno ano eleitoral e diante da ameaça de alta no diesel, o presidente Lula (PT) decidiu intervir na política fiscal: além de zerar ICMS e Cofins, o governo criou uma subvenção às produtoras, um pagamento para que elas mantenham a estabilidade nos preços. O custo aos cofres públicos pode chegar a R$ 10 bilhões.

O Copom ainda citou a presença de variáveis que ""dificultam a identificação de tendências claras"", como a falta de sinais mais explícitos em dados sobre a atividade econômica.

""O Copom decidiu reduzir a taxa básica de juros para 14,75% a.a., e entende que essa decisão é compatível com a estratégia de convergência da inflação para o redor da meta ao longo do horizonte relevante. Sem prejuízo de seu objetivo fundamental de assegurar a estabilidade de preços, essa decisão também implica suavização das flutuações do nível de atividade econômica e fomento do pleno emprego"", conclui a análise.",Data Indisponível,https://www.gazetadopovo.com.br/economia/copom-considerou-falta-de-disciplina-fiscal-do-governo-para-reducao-menor-de-juros/,gazetadopovo,DIREITA
"Vorcaro e Epstein, diferenças e incômodas semelhanças","Festas VIP, jatinhos, contatos e contratos com gente poderosa. As semelhanças e diferenças no modus operandi de Vorcaro e Epstein.","Há mais do que estilos de vida extravagantes nas semelhanças entre Jeffrey Epstein e Daniel Vorcaro, pivôs de escândalos de corrupção que expõem as entranhas do poder, no Brasil e nos Estados Unidos.

Apesar de não haver qualquer acusação de que Daniel Vorcaro, dono do Banco Master, tenha agido como um predador sexual, que é o caso de Epstein, ainda assim o “empreendedor” brasileiro está associado a festas de arromba, proibidas para menores de 18 anos, e a um mesmo padrão de ostentação e tráfico de influência com poderosos da política, do judiciário, celebridades e ricaços.

No programa Ouça Essa, o jornalista Marcos Tosi traz à tona semelhanças e comparações, não sobre a natureza das acusações criminais, mas sobre o modus operandi de quem age às sombras, promovendo e tirando proveito da promiscuidade entre poder, dinheiro e gordos contratos.

Ostentação como cartão de visitas

O financista Epstein construiu sua aura administrando fortunas bilionárias e cultivando amizades no topo da cadeia global. Dono de mansões luxuosas, de ilha privada no Caribe e de um jatinho que ficou conhecido como “Lolita Express”, ele circulava com desenvoltura entre chefes de Estado, empresários e integrantes da realeza.

Vorcaro também adotou o figurino do financista de alto padrão. Reportagens mostram mansões milionárias dentro e fora do país, além de jatinhos usados para dar carona a convidados ilustres, como Dias Toffoli, para assistir à final da Libertadores no Peru. Se Epstein tinha ilha no Caribe, Vorcaro também tinha propriedades invejáveis, como o resort Tayaya, adquirido da família Toffoli na “angra doce” brasileira, entre Paraná e São Paulo.

As imagens das mansões, de um e de outro, reforçam a artimanha de construir reputação no mercado financeiro com estética de poder: luxo, exclusividade e acesso restrito.

Amigos e contratos por toda parte

Epstein se gabava de ser íntimo da elite global, enquanto Vorcaro não deixava por menos, alardeando ter amigos nos três poderes da Repú",Data Indisponível,https://www.gazetadopovo.com.br/republica/vorcaro-e-epstein-diferencas-e-incomodas-semelhancas/,gazetadopovo,NEUTRO
"Vorcaro e Epstein, diferenças e incômodas semelhanças","Festas VIP, jatinhos, contatos e contratos com gente poderosa. As semelhanças e diferenças no modus operandi de Vorcaro e Epstein.","Há mais do que estilos de vida extravagantes nas semelhanças entre Jeffrey Epstein e Daniel Vorcaro, pivôs de escândalos de corrupção que expõem as entranhas do poder, no Brasil e nos Estados Unidos.

Apesar de não haver qualquer acusação de que Daniel Vorcaro, dono do Banco Master, tenha agido como um predador sexual, que é o caso de Epstein, ainda assim o “empreendedor” brasileiro está associado a festas de arromba, proibidas para menores de 18 anos, e a um mesmo padrão de ostentação e tráfico de influência com poderosos da política, do judiciário, celebridades e ricaços.

No programa Ouça Essa, o jornalista Marcos Tosi traz à tona semelhanças e comparações, não sobre a natureza das acusações criminais, mas sobre o modus operandi de quem age às sombras, promovendo e tirando proveito da promiscuidade entre poder, dinheiro e gordos contratos.

Ostentação como cartão de visitas

O financista Epstein construiu sua aura administrando fortunas bilionárias e cultivando amizades no topo da cadeia global. Dono de mansões luxuosas, de ilha privada no Caribe e de um jatinho que ficou conhecido como “Lolita Express”, ele circulava com desenvoltura entre chefes de Estado, empresários e integrantes da realeza.

Vorcaro também adotou o figurino do financista de alto padrão. Reportagens mostram mansões milionárias dentro e fora do país, além de jatinhos usados para dar carona a convidados ilustres, como Dias Toffoli, para assistir à final da Libertadores no Peru. Se Epstein tinha ilha no Caribe, Vorcaro também tinha propriedades invejáveis, como o resort Tayaya, adquirido da família Toffoli na “angra doce” brasileira, entre Paraná e São Paulo.

As imagens das mansões, de um e de outro, reforçam a artimanha de construir reputação no mercado financeiro com estética de poder: luxo, exclusividade e acesso restrito.

Amigos e contratos por toda parte

Epstein se gabava de ser íntimo da elite global, enquanto Vorcaro não deixava por menos, alardeando ter amigos nos três poderes da Repú",Data Indisponível,https://www.gazetadopovo.com.br/republica/vorcaro-e-epstein-diferencas-e-incomodas-semelhancas/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Flávio Bolsonaro convoca direita a se unir nas redes sociais,O presidenciável Flávio Bolsonaro condenou ataques entre aliados e pediu alinhamento de discurso nas redes sociais. Leia na Gazeta do Povo.,"Flávio e Nikolas: unificação de discurso é considerado ponto forte da direita desde vitória presidencial em 2018. (Foto: Beto Barata/PL )

O pré-candidato à Presidência da República e senador Flávio Bolsonaro (PL-RJ) tem sinalizado uma estratégia digital centrada na reorganização do campo da direita nas redes sociais. Na última semana, ele afirmou que pretende concentrar cerca de 90% da campanha ao Palácio do Planalto nas plataformas online e pediu para que a militância mantenha o discurso unificado, sem ataques dentro do espectro político.

Adotando o mesmo tom de moderação demonstrado desde o anúncio da pré-candidatura, em dezembro, o filho do ex-presidente Jair Bolsonaro (PL) alerta para o risco eleitoral em decorrência de conflitos internos, reforçando a importância do engajamento direto dos apoiadores, ativo historicamente associado ao pai dele.

“Esse ajuste fino a gente tem que fazer. Por mais que dê vontade, às vezes, de atacar, provocar, enfim, esfregar a verdade na cara, eu peço que deem uma respirada antes. Pensem sempre o seguinte: o que a gente vai ganhar com isso?”, disse Flávio durante mensagem enviada aos seguidores pelo Space, funcionalidade da rede X que possibilita grupos de conversa em áudio ao vivo.

O episódio foi motivado por recentes atritos envolvendo o deputado federal Gustavo Gayer (PL-GO), citado por Flávio como aliado relevante, que foi alvo de críticas nas redes sociais. Segundo o presidenciável do PL, a unificação do discurso é fundamental para concentrar o debate contra a reeleição de Lula (PT).

Além do retorno de um representante da família Bolsonaro à cadeira presidencial, Flávio avalia que a construção de um Congresso Nacional com ampla maioria de representantes da direita conservadora está entre as prioridades nas eleições de outubro. “É Presidência da República, Senado, deputado federal, depois governador e por último deputado estadual. Essa é a prioridade, pois todo mundo aqui é maduro o suficiente para entender que o jogo é pe",Data Indisponível,https://www.gazetadopovo.com.br/eleicoes/2026/flavio-bolsonaro-revela-prioridades-campanha-convoca-direita-uniao-redes-sociais/#comentarios?ref=comentarios-materia,gazetadopovo,DIREITA
E-book “Dossiê Casa Branca”: baixe e saiba o que esperar da volta de Donald Trump,"Acompanhe as últimas notícias do Brasil e do mundo sobre política, economia e esportes. Leia também análises, opinião, estilo de vida e mais.","Donald Trump foi eleito para mais um mandato à frente da nação mais poderosa do mundo. Grandes mudanças começaram a ocorrer com a posse do novo presidente dos Estados Unidos.

Ao longo de 2024 o leitor da Gazeta do Povo acompanhou as prévias de uma das eleições mais esperadas da década e, desde o resultado, no início de novembro, nossos repórteres e colunistas se debruçaram sobre análises e reportagens destacando que o impacto será profundo, especialmente no cenário global.

A partir deste vasto material, tudo o que você precisa saber sobre o perfil do segundo governo Trump está no e-book Dossiê Casa Branca 2025 - O que Esperar do retorno de Donald Trump à Presidência, lançado pela Gazeta do Povo.

Exclusivo para assinantes, o e-book pode ser baixado também na biblioteca Gazeta, que agrega uma série de títulos de interesse do leitor, condizentes com o enfoque da cobertura jornalística e valores do veículo. O tema Trump foi um dos que mais fortemente repercutiram em 2024 nos textos do jornal e, por isso, vale a leitura desse compilado de materiais assinados pelos jornalistas da casa e colunistas como Flávio Gordon, Rodrigo Constantino e Roberto Motta.

Baixe aqui a versão PDF

Baixe aqui a versão EPUB, para e-readers

O que esperar de Trump em 2025

As relações políticas globais e os mercados aguardam com expectativa o que fará o novo presidente norte-americano. Espera-se um afastamento em relação à guerra na Ucrânia, uma postura mais rígida contra o Irã e uma indiferença maior à América Latina. No âmbito interno, Trump deve promover reformas na burocracia, incluindo cortes de gastos e impostos, buscando manter a economia americana em alta.

Para o Brasil, o impacto maior pode ser indireto, refletindo nas eleições de 2026. Esta coletânea busca ajudar os leitores a compreender as mudanças em curso com a posse de Trump. O material apresentado aborda temas atuais que vão além da política e economia internacionais, mas que abraçam a relação do novo presidente com as big ",Data Indisponível,https://www.gazetadopovo.com.br/mundo/e-book-dossie-casa-branca-o-que-esperar-volta-donald-trump/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Supremo reforça a autocracia ao criminalizar “desinformação”,"Espalhar ""desinformação"" não é crime no Brasil. Ministros do STF simplesmente inventaram um crime sem lei que o defina, violando a Constituição.","O show trial brasileiro conhecido como “processo do golpe” encerrou mais uma etapa. Na terça-feira, a Primeira Turma do Supremo Tribunal Federal condenou os sete réus do chamado “núcleo 4”, formado por cinco integrantes ou ex-integrantes do Exército, um agente da Polícia Federal e um civil (o presidente do Instituto Voto Legal, Carlos Cesar Moretzsohn Rocha). Eles foram condenados a penas que vão de 7 anos – no caso de Moretzsohn Rocha – até 17 anos de prisão, no caso do major da reserva Ângelo Denicoli; todos ainda terão de pagar multa.

A condenação não surpreende – qualquer um que tenha acompanhado todo o processo sabe que ela era certa desde o início; também não é surpresa que Luiz Fux tenha sido a voz da sensatez no julgamento, sendo o único voto divergente. Mas, para além do arbítrio generalizado que vem marcando o julgamento como um todo, bem como o outro show trial, o dos réus do 8 de janeiro, o que o julgamento do “núcleo 4” marca é a intenção clara do Supremo de criar lei penal para punir qualquer discurso tido como inconveniente, violando os princípios da tipicidade e legalidade, e atacando (mais uma vez) a liberdade de expressão.

Cada “núcleo” do processo responde por um tipo específico de ação: o “núcleo 1” ou “crucial” (ao qual pertence o ex-presidente Jair Bolsonaro) seria o responsável pelas principais decisões relativas ao suposto golpe; o “núcleo 2” é o jurídico-operacional, que teria, por exemplo, elaborado a “minuta do golpe”; o “núcleo 3” respondia pelas “ações táticas” – é onde estão enquadrados os chamados “kids pretos”; e o “núcleo 5” é o “núcleo de uma pessoa só”, o empresário Paulo Figueiredo Filho, radicado nos Estados Unidos. O “núcleo 4”, cujo destino acaba de ser selado, é o dito “núcleo de desinformação”. E essa palavra resume toda a acusação da Procuradoria-Geral da República.

Nesta terça-feira, quatro ministros do STF decidiram inventar um crime sem que houvesse lei a respeito, e condenar sete pessoas com base nesse novo crime: uma",Data Indisponível,https://www.gazetadopovo.com.br/opiniao/editoriais/supremo-condenacao-nucleo-4-golpe-desinformacao/,gazetadopovo,ESQUERDA
O verdadeiro interesse de Trump na Groenlândia,"Nos últimos dias, Donald Trump deu declarações que chacoalharam o cenário internacional ao demonstrar interesse na Groenlândia","Vista aérea da camada de gelo no leste da Groenlândia. Trump reafirma seu interesse em ilha. (Foto: EFE/EPA/THOMAS TRAASDAHL )

Dias antes de sua posse como presidente reeleito dos EUA, Donald Trump deu declarações que chacoalharam o cenário internacional. Umas delas, em especial, criou até mal-estar diplomático com a Dinamarca: a ""compra"" da Groenlândia.

Tudo começou com uma publicação do ex-mandatário em sua rede social Truth Social, na época do Natal. Na ocasião, Trump escreveu que a “propriedade e o controle” do território dinamarquês autônomo é “uma necessidade absoluta” para a segurança nacional dos EUA.

Trump lembrou de pautas pendentes de seu primeiro mandato, antes da posse presidencial em 20 de janeiro. Crédito: Allison Dinner/EFE/EPA (Foto: Allison Dinner/EFE/EPA)

O republicano acrescentou que a Groenlândia é “um lugar incrível e que as pessoas se beneficiarão se ela se tornar parte da nação (EUA)” e, em uma mensagem posterior, ele frisou que “este é um acordo que precisava ser feito”.

Desde então, o futuro governante da Casa Branca e o governo da Dinamarca têm se manifestado em pronunciamentos que rondam a ""disputa"".

A primeira-ministra dinamarquesa, a social-democrata Mette Frederiksen, afirmou após as declarações de Trump: “Meu ponto de partida, e o do governo, é muito claro: o futuro da Groenlândia é definido na Groenlândia”.

Frederiksen acrescentou que, se a Groenlândia tomar uma decisão sobre seu futuro, o governo dinamarquês tomará uma posição, em referência ao direito do território à autodeterminação.

A Dinamarca, Groenlândia e Ilhas Faroe constituem a chamada Comunidade do Reino Dinamarquês, o que implica um compromisso coletivo e a responsabilidade de cuidar de sua parte do Ártico.

Nas redes sociais, o primeiro-ministro da Groenlândia, Múte Bourup Egede, também lançou a seguinte declaração: “Deixe-me repetir: a Groenlândia pertence aos groenlandeses. Nosso futuro e nossa luta pela independência é assunto nosso. Os dinamarqueses, os ameri",Data Indisponível,https://www.gazetadopovo.com.br/mundo/o-que-explica-o-interesse-de-trump-na-groenlandia/,gazetadopovo,NEUTRO
Moraes na berlinda: domiciliar de Bolsonaro pode sair,Investigações do caso Master e parecer favorável da PGR aumentam pressão sobre Moraes e podem abrir caminho para domiciliar de Bolsonaro.,"O avanço das investigações envolvendo o caso Banco Master tem ampliado a pressão sobre o ministro Alexandre de Moraes dentro do Supremo Tribunal Federal, em um cenário que pode favorecer o ex-presidente Jair Bolsonaro. Um novo parecer do procurador-geral Paulo Gonet foi favorável à prisão domiciliar. Nos bastidores, a combinação entre desgaste político, novas apurações e o posicionamento da PGR é vista como um fator que pode influenciar a decisão do ministro, abrindo caminho para uma eventual mudança de postura em relação ao regime de cumprimento de pena, em meio a um ambiente de crescente tensão institucional e repercussão pública.

Número contatado por Vorcaro é confirmado como de Moraes

A CPMI do INSS identificou que o ex-banqueiro Daniel Vorcaro enviou mensagens no dia de sua prisão para um número vinculado ao Supremo Tribunal Federal, com dados obtidos via sistema Sittel. Segundo apuração do site Poder360, que teve acesso ao número, foi confirmado que ele foi usado por Alexandre de Moraes ao longo de anos em contato com jornalistas; apesar disso, o ministro nega relação com Vorcaro. A comissão cobra que o STF informe quem utilizava a linha, sob prazo de 2 dias, em um caso que pode aumentar a tensão entre Congresso e Judiciário.

PF investiga novos pagamentos do Master que podem envolver Moraes

Reportagem do site de Claudio Dantas afirma que a Polícia Federal aprofundou as investigações sobre o caso envolvendo o Banco Master e identificou indícios de que os repasses financeiros podem ultrapassar os R$ 129 milhões já conhecidos, ligados a contrato com o escritório da esposa do ministro Alexandre de Moraes; segundo a apuração, um novo relatório em fase final analisaria outras movimentações consideradas atípicas, incluindo possíveis ramificações financeiras ainda não detalhadas publicamente, o que amplia o escopo do caso, eleva a pressão política e pode gerar novos desdobramentos no âmbito judicial e investigativo.

Dallagnol alertou PGR sobre ligação de Toffoli ",Data Indisponível,https://www.gazetadopovo.com.br/sem-rodeios/moraes-na-berlinda-domiciliar-de-bolsonaro-pode-sair/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Deputados querem saber quantos brasileiros o STF calou,"A Gazeta do Povo questionou de forma exclusiva os 513 deputados federais e recebeu respostas de políticos de direita, centro e esquerda","A Gazeta do Povo questionou de forma exclusiva os 513 deputados federais e recebeu respostas afirmativas de políticos de direita, centro e esquerda. (Foto: Câmara dos Deputados )

Ao menos 35% dos deputados federais querem saber quantas vozes foram caladas pelo Supremo Tribunal Federal (STF) desde 2019. O levantamento exclusivo foi realizado pela Gazeta do Povo entre outubro e dezembro deste ano e questionou os 513 parlamentares em exercício neste período a respeito da falta de transparência em decisões de tribunais superiores que derrubaram perfis nas redes sociais. Todas as respostas estão no infográfico ao final do texto.

Dados sobre o número de bloqueados em redes como Facebook, Instagram e YouTube nunca foram divulgados oficialmente pelo Judiciário, como mostrou a Gazeta do Povo em setembro deste ano. Além disso, os pedidos feitos pelo jornal para obter esses números nunca foram atendidos pelos canais da Corte destinados à imprensa, nem pelo sistema da Lei de Acesso à Informação (LAI).

A Gazeta do Povo decidiu, então, verificar a opinião do Congresso Nacional sobre o tema e fez a seguinte pergunta aos senadores e deputados: ""Considerando os direitos e princípios básicos e fundamentais de um estado democrático de direito, o (a) sr. (a) considera importante tornar público o número de brasileiros que tiveram suas contas de redes sociais bloqueadas por decisões dos tribunais superiores desde 2019?"". Os dados referentes ao Senado foram publicados no final de novembro, e o levantamento com deputados terminou esta semana.

Até a última quinta-feira (18), 247 deputados federais atenderam a reportagem, o que representa quase metade do total. Entre eles, 56 (23% dos que responderam) informaram que não participariam da pesquisa. A maioria não citou o motivo dessa decisão, mas alguns gabinetes apontaram que os parlamentares estariam evitando “temas polêmicos”.

Dos 191 deputados que se posicionaram, seis (2,5%) afirmaram não considerar importante saber o número de brasil",Data Indisponível,https://www.gazetadopovo.com.br/vida-e-cidadania/quase-200-deputados-querem-saber-quantas-vozes-foram-caladas-pelo-stf/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Reino Unido anuncia prisões ligadas a ataque antissemita,O Reino Unido anunciou a prisão de dois homens em conexão com ataque antissemita a ambulâncias pertencentes à comunidade judaica,"A polícia britânica anunciou a prisão de dois homens nesta quarta-feira (25) em conexão com o ataque antissemita a ambulâncias pertencentes à comunidade judaica no norte de Londres, no início da semana.

Ao todo, quatro ambulâncias da Hatzola, um serviço voluntário que opera na área de Golders Green, foram incendiadas por volta de 1h35 da manhã (horário de Londres) de segunda-feira. Não houve relato de feridos.

As prisões ocorreram depois que a polícia britânica informou estar investigando uma reivindicação de responsabilidade pelo ataque feita na internet por um grupo pouco conhecido que supostamente possui ligações com o Irã.

As autoridades não divulgaram as identidades dos detidos, descrevendo-os apenas como dois homens presos, um de 47 anos e outro de 45 anos. Eles foram presos na manhã desta quarta em residências no noroeste e no centro de Londres. A polícia investiga um terceiro suspeito que está foragido até o momento.

""Este parece ser um desenvolvimento significativo na investigação, mas também sabemos que as imagens das câmeras de segurança do incidente sugerem que pelo menos três pessoas estavam envolvidas. Compreendemos perfeitamente que a comunidade local continue preocupada e nossa investigação permanece ativa. Continuaremos trabalhando para identificar e prender todos os que possam ter estado envolvidos"", disse à imprensa a comandante Helen Flanagan, chefe da Unidade de Contraterrorismo responsável pela investigação.",Data Indisponível,https://www.gazetadopovo.com.br/mundo/reino-unido-anuncia-prisoes-ligadas-incendio-ambulancias-comunidade-judaica/#comentarios?ref=comentarios-materia,gazetadopovo,NEUTRO
Lula age nos bastidores para salvar Moraes e “sacrificar” Toffoli,"Articulação em Brasília tenta proteger Alexandre de Moraes, enquanto pressão recai sobre Toffoli no caso Master.","Uma articulação em Brasília tenta proteger o ministro Alexandre de Moraes das investigações do caso Banco Master, enquanto o ministro Dias Toffoli aparece como possível foco de maior pressão diante de novos elementos atribuídos à Polícia Federal. Nos bastidores, o governo Lula seria apontado como atuante para evitar que a crise atinja Moraes e gere efeitos políticos mais amplos, inclusive com especulações sobre uma eventual queda de Toffoli. O cenário envolve ainda menções a tratativas ligadas ao empresário Daniel Vorcaro e possíveis estratégias em acordos de delação, enquanto a avaliação é de que o caso pode ganhar novos desdobramentos e ampliar a tensão entre Judiciário e política.

PF mira grupo de hackers ligado a Vorcaro

A Polícia Federal intensificou as investigações para identificar os integrantes do grupo conhecido como “os meninos”, ligado ao empresário Daniel Vorcaro no caso Banco Master. Segundo apurações, esse núcleo atuaria como uma célula de inteligência cibernética, responsável por invadir sistemas sigilosos de órgãos como Judiciário, Ministério Público e até a Interpol para obter dados confidenciais usados por outro braço da organização, chamado de “turma”. As investigações apontam ainda para uma estrutura organizada, com divisão de tarefas, pagamentos regulares e possível uso de hackers para monitoramento, ataques digitais e coleta de informações estratégicas, o que amplia a gravidade do esquema.

Delaçãod e Vorcaro ganha força após reunião com Mendonça

O ministro André Mendonça se reuniu com o advogado de Daniel Vorcaro em meio ao avanço das investigações do caso Banco Master e à possibilidade de um acordo de delação premiada. O encontro ocorreu após a troca na defesa do empresário e em um momento de pressão, com a prisão mantida pelo STF e a Polícia Federal pedindo mais prazo para aprofundar as apurações. Nos bastidores, a expectativa é que uma eventual colaboração de Vorcaro possa trazer novas provas e ampliar o alcance das investigações, inclu",Data Indisponível,https://www.gazetadopovo.com.br/sem-rodeios/lula-age-nos-bastidores-para-salvar-moraes-e-sacrificar-toffoli/,gazetadopovo,NEUTRO
O que há de errado com os diagnósticos sobre feminicídios?,"Se a violência doméstica e o feminicídio vêm crescendo, é contraintuitivo reputar isso ao machismo decorrente de uma cultura patriarcal.","Nas últimas semanas, tem circulado uma torrente de opiniões sobre o tema do feminicídio. Quase todas apontam o mesmo culpado: o machismo ou, mais sofisticadamente, o “machismo estrutural”. Certamente esse é um dos elementos que explicam esse tipo de violência; porém, é bem provável que existam mais elementos, isto é, que as causas sejam mais complexas.

Na minha opinião, essa unanimidade, que encontramos sobretudo na política, na mídia e nas universidades, reflete, no mínimo, duas coisas: (1) a prevalência de certa moda aparentemente irrefutável, acostumada a explicar o problema sempre a partir de um olhar abstrato e estrutural; (2) a relação de simbiose entre a moda e a publicidade, estampada principalmente quando alguém, falando em nome de uma organização, parece zelar, antes, pela reputação da própria organização. A verdade, contudo, é que assuntos de tamanha seriedade exigem que os abordemos em caráter pessoal, ou seja, sob nossa responsabilidade, ainda que nos arrisquemos a cometer algum equívoco.

Começarei, então, com uma premissa um pouco arriscada. Se a violência doméstica e feminicídio vem crescendo no Brasil, parece-me contraintuitivo reputar isso tão somente ao machismo decorrente de uma cultura patriarcal. O patriarcado, ainda que possa subsistir em alguns rincões, certamente enfraqueceu. A dependência financeira da mulher segue a tendência de se tornar quase residual. Mesmo que se insista em dizer que seria justamente o ressentimento de um patriarcado em decadência o causador da violência e feminicídio, acredito que essa explicação ainda é pouco convincente ou, pelo menos, claramente insuficiente.

É que, analisando o noticiário, lendo sobre os casos de feminicídio e conversando com profissionais da área, tenho a impressão de que testemunhamos uma espécie de violência muito mais “democrática”, com autores e vítimas de rostos variados. A violência entre casais jovens, bastante recorrente, talvez seja uma pista para qualificarmos nosso diagnóstico sobre ",Data Indisponível,https://www.gazetadopovo.com.br/opiniao/artigos/o-que-ha-de-errado-com-os-diagnosticos-sobre-feminicidios/,gazetadopovo,DIREITA
